,attributes,business_id,categories,city,hours,latitude,longitude,open,review_count,stars,categories_Fastfood,categories_Sandwiches,categories_Pizza,categories_Vegetarian,categories_Barbeque,categories_Tex-Mex,Automotive,categories_Restaurants,categories_CoffeeTea,categories_American_Traditional,categories_Steakhouses,categories_Thai,categories_American_New,categories_ChickenWings,categories_Chinese,categories_Japanese,categories_Empanadas,categories_Italian,categories_Salad,attributes.AcceptsCreditCards,attributes.AcceptsInsurance,attributes.Alcohol,attributes.Ambience.casual,attributes.Ambience.classy,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.intimate,attributes.Ambience.romantic,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Attire,attributes.BYOB,attributes.BYOB/Corkage,attributes.ByAppointmentOnly,attributes.Caters,attributes.CoatCheck,attributes.Corkage,attributes.Delivery,attributes.DietaryRestrictions.dairyfree,attributes.DietaryRestrictions.glutenfree,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.soyfree,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.vegetarian,attributes.DogsAllowed,attributes.DriveThru,attributes.GoodFor.breakfast,attributes.GoodFor.brunch,attributes.GoodFor.dessert,attributes.GoodFor.dinner,attributes.GoodFor.latenight,attributes.GoodFor.lunch,attributes.GoodForDancing,attributes.GoodForGroups,attributes.GoodForKids,attributes.HairTypesSpecializedIn.africanamerican,attributes.HairTypesSpecializedIn.asian,attributes.HairTypesSpecializedIn.coloring,attributes.HairTypesSpecializedIn.curly,attributes.HairTypesSpecializedIn.extensions,attributes.HairTypesSpecializedIn.kids,attributes.HairTypesSpecializedIn.perms,attributes.HairTypesSpecializedIn.straightperms,attributes.HappyHour,attributes.HasTV,attributes.Music.background_music,attributes.Music.dj,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.video,attributes.NoiseLevel,attributes.Open24Hours,attributes.OrderatCounter,attributes.OutdoorSeating,attributes.PriceRange,attributes.Smoking,attributes.Takeout,attributes.TakesReservations,attributes.WaiterService,attributes.WheelchairAccessible,attributes.WiFi,attributes.Parking.garage,attributes.Parking.lot,attributes.Parking.street,attributes.Parking.valet,attributes.Parking.validated,hours.Friday.close,hours.Friday.open,hours.Monday.close,hours.Monday.open,hours.Saturday.close,hours.Saturday.open,hours.Sunday.close,hours.Sunday.open,hours.Thursday.close,hours.Thursday.open,hours.Tuesday.close,hours.Tuesday.open,hours.Wednesday.close,hours.Wednesday.open,avg_review_stars,reviews_count,tip_count,checkin_count,category
254,"{'Has TV': True, 'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Dogs Allowed': False, 'Delivery': False, 'Take-out': True, 'Alcohol': 'full_bar', 'Noise Level': 'average', 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Takes Reservations': True, 'Wi-Fi': 'free', 'Waiter Service': True, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",wT0L6ZyFjq3CQKYqENvC3g,"['Buffets', 'Mongolian', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '23:00', 'open': '11:00'}, 'Saturday': {'close': '23:00', 'open': '11:00'}, 'Sunday': {'close': '22:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}}",33.5986921,-111.9783076,False,90,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,0,2,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,0,1,0,0,0,23,11,22,11,23,11,22,11,22,11,22,11,22,11,3.218390804597701,87,31,609,Buffets
255,"{'Has TV': True, 'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Dogs Allowed': False, 'Delivery': False, 'Take-out': True, 'Alcohol': 'full_bar', 'Noise Level': 'average', 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Takes Reservations': True, 'Wi-Fi': 'free', 'Waiter Service': True, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",wT0L6ZyFjq3CQKYqENvC3g,"['Buffets', 'Mongolian', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '23:00', 'open': '11:00'}, 'Saturday': {'close': '23:00', 'open': '11:00'}, 'Sunday': {'close': '22:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}}",33.5986921,-111.9783076,False,90,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,0,2,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,0,1,0,0,0,23,11,22,11,23,11,22,11,22,11,22,11,22,11,3.218390804597701,87,31,609,Mongolian
256,"{'Has TV': True, 'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Dogs Allowed': False, 'Delivery': False, 'Take-out': True, 'Alcohol': 'full_bar', 'Noise Level': 'average', 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': True, 'Good For': {'breakfast': False, 'dinner': False, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Takes Reservations': True, 'Wi-Fi': 'free', 'Waiter Service': True, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",wT0L6ZyFjq3CQKYqENvC3g,"['Buffets', 'Mongolian', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '23:00', 'open': '11:00'}, 'Saturday': {'close': '23:00', 'open': '11:00'}, 'Sunday': {'close': '22:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}}",33.5986921,-111.9783076,False,90,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,2,1,2,2,0,2,2,2,2,2,2,2,0,2,0,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,0,1,0,0,0,23,11,22,11,23,11,22,11,22,11,22,11,22,11,3.218390804597701,87,31,609,Restaurants
257,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Groups': True, 'Delivery': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'BYOB/Corkage': 'no', 'Good For': {'breakfast': True, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Takes Reservations': False, 'Good for Kids': True, 'Waiter Service': False, 'Outdoor Seating': False, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'BYOB': False}",gOgEPdwS-oJV0XPlXErNRg,"['Mexican', 'Restaurants', 1]",Phoenix,{},33.567482,-112.066228,False,12,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,0,1,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,0,0,1,0,0,1,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4.6,10,5,18,Mexican
258,"{'Has TV': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Groups': True, 'Delivery': True, 'Take-out': True, 'Alcohol': 'none', 'Noise Level': 'average', 'Price Range': 1, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wi-Fi': 'no', 'BYOB/Corkage': 'no', 'Good For': {'breakfast': True, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Takes Reservations': False, 'Good for Kids': True, 'Waiter Service': False, 'Outdoor Seating': False, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'BYOB': False}",gOgEPdwS-oJV0XPlXErNRg,"['Mexican', 'Restaurants', 1]",Phoenix,{},33.567482,-112.066228,False,12,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,0,1,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,1,0,0,1,0,0,1,0,0,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,4.6,10,5,18,Restaurants
259,"{'Delivery': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Smoking': 'outdoor', 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Coat Check': False, 'Has TV': True, 'Good For Dancing': False, 'Happy Hour': True, 'Music': {'video': False, 'dj': False, 'jukebox': False, 'live': True}, 'Take-out': True, 'Alcohol': 'full_bar', 'Noise Level': 'loud', 'Wi-Fi': 'no', 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Waiter Service': True, 'Caters': False, 'Accepts Credit Cards': True}",d06ZIF5TeK5j_Pii7_LmXA,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants', 1]",Maricopa,"{'Tuesday': {'close': '01:00', 'open': '11:00'}, 'Friday': {'close': '02:00', 'open': '11:00'}, 'Saturday': {'close': '02:00', 'open': '11:00'}, 'Sunday': {'close': '01:00', 'open': '11:00'}, 'Wednesday': {'close': '01:00', 'open': '11:00'}, 'Thursday': {'close': '01:00', 'open': '11:00'}, 'Monday': {'close': '01:00', 'open': '11:00'}}",33.0711872,-112.0449669,False,19,3.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,2,1,0,3,2,2,1,2,1,1,0,1,1,0,0,1,0,0,0,2,11,1,11,2,11,1,11,1,11,1,11,1,11,3.3529411764705883,17,7,38,Nightlife
260,"{'Delivery': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Smoking': 'outdoor', 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Coat Check': False, 'Has TV': True, 'Good For Dancing': False, 'Happy Hour': True, 'Music': {'video': False, 'dj': False, 'jukebox': False, 'live': True}, 'Take-out': True, 'Alcohol': 'full_bar', 'Noise Level': 'loud', 'Wi-Fi': 'no', 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Waiter Service': True, 'Caters': False, 'Accepts Credit Cards': True}",d06ZIF5TeK5j_Pii7_LmXA,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants', 1]",Maricopa,"{'Tuesday': {'close': '01:00', 'open': '11:00'}, 'Friday': {'close': '02:00', 'open': '11:00'}, 'Saturday': {'close': '02:00', 'open': '11:00'}, 'Sunday': {'close': '01:00', 'open': '11:00'}, 'Wednesday': {'close': '01:00', 'open': '11:00'}, 'Thursday': {'close': '01:00', 'open': '11:00'}, 'Monday': {'close': '01:00', 'open': '11:00'}}",33.0711872,-112.0449669,False,19,3.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,2,1,0,3,2,2,1,2,1,1,0,1,1,0,0,1,0,0,0,2,11,1,11,2,11,1,11,1,11,1,11,1,11,3.3529411764705883,17,7,38,Bars
261,"{'Delivery': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Smoking': 'outdoor', 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Coat Check': False, 'Has TV': True, 'Good For Dancing': False, 'Happy Hour': True, 'Music': {'video': False, 'dj': False, 'jukebox': False, 'live': True}, 'Take-out': True, 'Alcohol': 'full_bar', 'Noise Level': 'loud', 'Wi-Fi': 'no', 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Waiter Service': True, 'Caters': False, 'Accepts Credit Cards': True}",d06ZIF5TeK5j_Pii7_LmXA,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants', 1]",Maricopa,"{'Tuesday': {'close': '01:00', 'open': '11:00'}, 'Friday': {'close': '02:00', 'open': '11:00'}, 'Saturday': {'close': '02:00', 'open': '11:00'}, 'Sunday': {'close': '01:00', 'open': '11:00'}, 'Wednesday': {'close': '01:00', 'open': '11:00'}, 'Thursday': {'close': '01:00', 'open': '11:00'}, 'Monday': {'close': '01:00', 'open': '11:00'}}",33.0711872,-112.0449669,False,19,3.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,2,1,0,3,2,2,1,2,1,1,0,1,1,0,0,1,0,0,0,2,11,1,11,2,11,1,11,1,11,1,11,1,11,3.3529411764705883,17,7,38,American (Traditional)
262,"{'Delivery': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Smoking': 'outdoor', 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Coat Check': False, 'Has TV': True, 'Good For Dancing': False, 'Happy Hour': True, 'Music': {'video': False, 'dj': False, 'jukebox': False, 'live': True}, 'Take-out': True, 'Alcohol': 'full_bar', 'Noise Level': 'loud', 'Wi-Fi': 'no', 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Waiter Service': True, 'Caters': False, 'Accepts Credit Cards': True}",d06ZIF5TeK5j_Pii7_LmXA,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants', 1]",Maricopa,"{'Tuesday': {'close': '01:00', 'open': '11:00'}, 'Friday': {'close': '02:00', 'open': '11:00'}, 'Saturday': {'close': '02:00', 'open': '11:00'}, 'Sunday': {'close': '01:00', 'open': '11:00'}, 'Wednesday': {'close': '01:00', 'open': '11:00'}, 'Thursday': {'close': '01:00', 'open': '11:00'}, 'Monday': {'close': '01:00', 'open': '11:00'}}",33.0711872,-112.0449669,False,19,3.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,2,1,0,3,2,2,1,2,1,1,0,1,1,0,0,1,0,0,0,2,11,1,11,2,11,1,11,1,11,1,11,1,11,3.3529411764705883,17,7,38,Sports Bars
263,"{'Delivery': False, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Smoking': 'outdoor', 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': True, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Takes Reservations': False, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Coat Check': False, 'Has TV': True, 'Good For Dancing': False, 'Happy Hour': True, 'Music': {'video': False, 'dj': False, 'jukebox': False, 'live': True}, 'Take-out': True, 'Alcohol': 'full_bar', 'Noise Level': 'loud', 'Wi-Fi': 'no', 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': True}, 'Waiter Service': True, 'Caters': False, 'Accepts Credit Cards': True}",d06ZIF5TeK5j_Pii7_LmXA,"['Nightlife', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants', 1]",Maricopa,"{'Tuesday': {'close': '01:00', 'open': '11:00'}, 'Friday': {'close': '02:00', 'open': '11:00'}, 'Saturday': {'close': '02:00', 'open': '11:00'}, 'Sunday': {'close': '01:00', 'open': '11:00'}, 'Wednesday': {'close': '01:00', 'open': '11:00'}, 'Thursday': {'close': '01:00', 'open': '11:00'}, 'Monday': {'close': '01:00', 'open': '11:00'}}",33.0711872,-112.0449669,False,19,3.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0,2,2,2,2,2,2,2,2,2,0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,2,1,0,3,2,2,1,2,1,1,0,1,1,0,0,1,0,0,0,2,11,1,11,2,11,1,11,1,11,1,11,1,11,3.3529411764705883,17,7,38,Restaurants
264,"{'Has TV': True, 'Attire': 'dressy', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Take-out': False, 'Alcohol': 'full_bar', 'Noise Level': 'average', 'Price Range': 3, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': True, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': False, 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': True, 'Wi-Fi': 'no', 'Waiter Service': True, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",FePbFHe0ez0aYdtXpeCMQA,"['French', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '21:00', 'open': '16:00'}, 'Friday': {'close': '22:00', 'open': '16:00'}, 'Wednesday': {'close': '21:00', 'open': '16:00'}, 'Sunday': {'close': '14:00', 'open': '09:00'}, 'Saturday': {'close': '22:00', 'open': '16:00'}, 'Thursday': {'close': '21:00', 'open': '16:00'}}",33.4872242,-112.0447185,True,40,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,2,2,0,2,1,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,0,1,1,1,0,0,1,0,0,0,22,16,25,25,22,16,14,9,21,16,21,16,21,16,4.138888888888889,36,1,37,French
265,"{'Has TV': True, 'Attire': 'dressy', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Groups': True, 'Delivery': False, 'Take-out': False, 'Alcohol': 'full_bar', 'Noise Level': 'average', 'Price Range': 3, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': True, 'hipster': False, 'trendy': False, 'upscale': False}, 'Wheelchair Accessible': True, 'Good for Kids': False, 'Good For': {'breakfast': False, 'dinner': True, 'brunch': False, 'dessert': False, 'latenight': False, 'lunch': False}, 'Takes Reservations': True, 'Wi-Fi': 'no', 'Waiter Service': True, 'Outdoor Seating': True, 'Caters': True, 'Accepts Credit Cards': True}",FePbFHe0ez0aYdtXpeCMQA,"['French', 'Restaurants', 1]",Phoenix,"{'Tuesday': {'close': '21:00', 'open': '16:00'}, 'Friday': {'close': '22:00', 'open': '16:00'}, 'Wednesday': {'close': '21:00', 'open': '16:00'}, 'Sunday': {'close': '14:00', 'open': '09:00'}, 'Saturday': {'close': '22:00', 'open': '16:00'}, 'Thursday': {'close': '21:00', 'open': '16:00'}}",33.4872242,-112.0447185,True,40,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,2,2,0,2,1,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,0,1,1,1,0,0,1,0,0,0,22,16,25,25,22,16,14,9,21,16,21,16,21,16,4.138888888888889,36,1,37,Restaurants
266,"{'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Smoking': 'outdoor', 'Good for Kids': True, 'Noise Level': 'average', 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Takes Reservations': True, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Coat Check': False, 'Has TV': True, 'Good For Dancing': False, 'Dogs Allowed': False, 'Happy Hour': True, 'Delivery': False, 'Music': {'dj': False}, 'Take-out': True, 'Alcohol': 'full_bar', 'Wi-Fi': 'free', 'Good For': {'breakfast': False, 'dinner': False, 'brunch': True, 'dessert': False, 'latenight': False, 'lunch': False}, 'Waiter Service': True, 'Caters': False, 'Accepts Credit Cards': True}",wNGb_2d7xNME1gEvzluCnA,"['Bars', 'American (Traditional)', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants', 1]",Surprise,"{'Tuesday': {'close': '21:00', 'open': '07:00'}, 'Friday': {'close': '00:00', 'open': '07:00'}, 'Saturday': {'close': '21:00', 'open': '07:00'}, 'Sunday': {'close': '21:00', 'open': '07:00'}, 'Wednesday': {'close': '21:00', 'open': '07:00'}, 'Thursday': {'close': '21:00', 'open': '07:00'}, 'Monday': {'close': '21:00', 'open': '07:00'}}",33.6494898211914,-112.366553780426,True,34,3.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0,2,2,2,2,2,2,2,0,2,0,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,7,21,7,21,7,21,7,21,7,21,7,21,7,2.8181818181818183,33,4,36,Bars
267,"{'Good For Groups': True, 'Attire': 'casual', 'Parking': {'garage': False, 'valet': False, 'validated': False, 'lot': False, 'street': False}, 'Smoking': 'outdoor', 'Good for Kids': True, 'Noise Level': 'average', 'Price Range': 2, 'Ambience': {'classy': False, 'touristy': False, 'casual': False, 'divey': False, 'romantic': False, 'intimate': False, 'hipster': False, 'trendy': False, 'upscale': False}, 'Takes Reservations': True, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Coat Check': False, 'Has TV': True, 'Good For Dancing': False, 'Dogs Allowed': False, 'Happy Hour': True, 'Delivery': False, 'Music': {'dj': False}, 'Take-out': True, 'Alcohol': 'full_bar', 'Wi-Fi': 'free', 'Good For': {'breakfast': False, 'dinner': False, 'brunch': True, 'dessert': False, 'latenight': False, 'lunch': False}, 'Waiter Service': True, 'Caters': False, 'Accepts Credit Cards': True}",wNGb_2d7xNME1gEvzluCnA,"['Bars', 'American (Traditional)', 'Nightlife', 'American (New)', 'Sports Bars', 'Restaurants', 1]",Surprise,"{'Tuesday': {'close': '21:00', 'open': '07:00'}, 'Friday': {'close': '00:00', 'open': '07:00'}, 'Saturday': {'close': '21:00', 'open': '07:00'}, 'Sunday': {'close': '21:00', 'open': '07:00'}, 'Wednesday': {'close': '21:00', 'open': '07:00'}, 'Thursday': {'close': '21:00', 'open': '07:00'}, 'Monday': {'close': '21:00', 'open': '07:00'}}",33.6494898211914,-112.366553780426,True,34,3.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0,2,2,2,2,2,2,2,0,2,0,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,7,21,7,21,7,21,7,21,7,21,7,21,7,2.8181818181818183,33,4,36,American (Traditional)
